date,product_id,event_type,quantity,expected_delivery,cost,stockout,stockout_cost
2022-04-19,P010,inventory,138,,1.6,False,0.0
2022-04-20,P001,inventory,122,,5.17,False,0.0
2022-04-20,P002,reorder,66,2022-04-26,1908.18,,
2022-04-26,P002,delivery,66,,0.0,,
2022-04-20,P002,inventory,0,,0.0,True,584.7
2022-04-20,P003,inventory,123,,2.74,False,0.0
2022-04-20,P004,reorder,122,2022-04-22,791.8,,
2022-04-22,P004,delivery,122,,0.0,,
2022-04-20,P004,inventory,16,,0.09,False,0.0
2022-04-20,P005,inventory,72,,0.57,False,0.0
2022-04-20,P006,inventory,100,,1.97,False,0.0
2022-04-20,P007,inventory,116,,1.41,False,0.0
2022-04-20,P008,reorder,100,2022-04-29,6711.33,,
2022-04-29,P008,delivery,100,,0.0,,
2022-04-20,P008,inventory,0,,0.0,True,2437.73
2022-04-20,P009,inventory,123,,0.94,False,0.0
2022-04-20,P010,inventory,135,,1.56,False,0.0
2022-04-21,P001,inventory,248,,10.51,False,0.0
2022-04-21,P002,inventory,264,,4.86,False,0.0
2022-04-21,P003,inventory,45,,1.0,False,0.0
2022-04-21,P004,inventory,316,,1.86,False,0.0
2022-04-21,P005,inventory,154,,1.23,False,0.0
2022-04-21,P006,inventory,147,,2.89,False,0.0
2022-04-21,P007,inventory,73,,0.89,False,0.0
2022-04-21,P008,inventory,67,,3.46,False,0.0
2022-04-21,P009,reorder,123,2022-04-24,946.15,,
2022-04-24,P009,delivery,123,,0.0,,
2022-04-21,P009,inventory,220,,1.69,False,0.0
2022-04-21,P010,inventory,67,,0.78,False,0.0
2022-04-22,P001,inventory,270,,11.44,False,0.0
2022-04-22,P002,inventory,280,,5.16,False,0.0
2022-04-22,P003,reorder,115,2022-04-28,3602.04,,
2022-04-28,P003,delivery,115,,0.0,,
2022-04-22,P003,inventory,0,,0.0,True,150.91
2022-04-22,P004,inventory,343,,2.02,False,0.0
2022-04-22,P005,inventory,218,,1.74,False,0.0
2022-04-22,P006,inventory,85,,1.67,False,0.0
2022-04-22,P007,inventory,161,,1.95,False,0.0
2022-04-22,P008,inventory,328,,16.95,False,0.0
2022-04-22,P009,inventory,167,,1.28,False,0.0
2022-04-22,P010,reorder,120,2022-04-25,2502.95,,
2022-04-25,P010,delivery,120,,0.0,,
2022-04-22,P010,inventory,17,,0.2,False,0.0
2022-04-23,P001,inventory,211,,8.94,False,0.0
2022-04-23,P002,inventory,211,,3.89,False,0.0
2022-04-23,P003,reorder,118,2022-04-27,3695.3,,
2022-04-27,P003,delivery,118,,0.0,,
2022-04-23,P003,inventory,0,,0.0,True,1433.61
2022-04-23,P004,inventory,430,,2.53,False,0.0
2022-04-23,P005,reorder,68,2022-04-25,557.85,,
2022-04-25,P005,delivery,68,,0.0,,
2022-04-23,P005,inventory,162,,1.29,False,0.0
2022-04-23,P006,reorder,85,2022-04-29,2506.32,,
2022-04-29,P006,delivery,85,,0.0,,
2022-04-23,P006,inventory,29,,0.57,False,0.0
2022-04-23,P007,inventory,106,,1.29,False,0.0
2022-04-23,P008,inventory,262,,13.54,False,0.0
2022-04-23,P009,inventory,107,,0.82,False,0.0
2022-04-23,P010,inventory,59,,0.68,False,0.0
2022-04-24,P001,inventory,208,,8.82,False,0.0
2022-04-24,P002,inventory,142,,2.61,False,0.0
2022-04-24,P003,reorder,118,2022-04-30,3695.3,,
2022-04-30,P003,delivery,118,,0.0,,
2022-04-24,P003,inventory,0,,0.0,True,1320.43
2022-04-24,P004,inventory,387,,2.28,False,0.0
2022-04-24,P005,inventory,109,,0.87,False,0.0
2022-04-24,P006,reorder,130,2022-05-03,3816.09,,
2022-05-03,P006,delivery,130,,0.0,,
2022-04-24,P006,inventory,0,,0.0,True,375.32
2022-04-24,P007,inventory,56,,0.68,False,0.0
2022-04-24,P008,inventory,194,,10.03,False,0.0
2022-04-24,P009,inventory,40,,0.31,False,0.0
2022-04-24,P010,reorder,140,2022-04-29,2916.65,,
2022-04-29,P010,delivery,140,,0.0,,
2022-04-24,P010,inventory,0,,0.0,True,28.86
2022-04-25,P001,inventory,167,,7.08,False,0.0
2022-04-25,P002,inventory,160,,2.95,False,0.0
2022-04-25,P003,reorder,67,2022-04-26,2109.87,,
2022-04-26,P003,delivery,67,,0.0,,
2022-04-25,P003,inventory,0,,0.0,True,1018.62
2022-04-25,P004,inventory,340,,2.0,False,0.0
2022-04-25,P005,inventory,65,,0.52,False,0.0
2022-04-25,P006,reorder,91,2022-05-01,2680.96,,
2022-05-01,P006,delivery,91,,0.0,,
2022-04-25,P006,inventory,0,,0.0,True,1057.71
2022-04-25,P007,reorder,57,2022-04-28,1313.91,,
2022-04-28,P007,delivery,57,,0.0,,
2022-04-25,P007,inventory,13,,0.16,False,0.0
2022-04-25,P008,inventory,153,,7.91,False,0.0
2022-04-25,P009,reorder,95,2022-04-27,734.27,,
2022-04-27,P009,delivery,95,,0.0,,
2022-04-25,P009,inventory,124,,0.95,False,0.0
2022-04-25,P010,reorder,78,2022-04-29,1634.18,,
2022-04-29,P010,delivery,78,,0.0,,
2022-04-25,P010,inventory,0,,0.0,True,500.2
2022-04-26,P001,inventory,317,,13.44,False,0.0
2022-04-26,P002,inventory,113,,2.08,False,0.0
2022-04-26,P003,reorder,82,2022-04-30,2576.17,,
2022-04-30,P003,delivery,82,,0.0,,
2022-04-26,P003,inventory,0,,0.0,True,1414.75
2022-04-26,P004,inventory,304,,1.79,False,0.0
2022-04-26,P005,inventory,95,,0.76,False,0.0
2022-04-26,P006,reorder,149,2022-04-29,4369.11,,
2022-04-29,P006,delivery,149,,0.0,,
2022-04-26,P006,inventory,0,,0.0,True,1143.01
2022-04-26,P007,reorder,149,2022-05-01,3403.69,,
2022-05-01,P007,delivery,149,,0.0,,
2022-04-26,P007,inventory,0,,0.0,True,340.59
2022-04-26,P008,inventory,90,,4.65,False,0.0
2022-04-26,P009,inventory,81,,0.62,False,0.0
2022-04-26,P010,inventory,59,,0.68,False,0.0
2022-04-27,P001,inventory,260,,11.02,False,0.0
2022-04-27,P002,inventory,130,,2.39,False,0.0
2022-04-27,P003,reorder,130,2022-04-30,4068.35,,
2022-04-30,P003,delivery,130,,0.0,,
2022-04-27,P003,inventory,0,,0.0,True,264.09
2022-04-27,P004,inventory,261,,1.54,False,0.0
2022-04-27,P005,inventory,50,,0.4,False,0.0
2022-04-27,P006,reorder,106,2022-05-03,3117.55,,
2022-05-03,P006,delivery,106,,0.0,,
2022-04-27,P006,inventory,0,,0.0,True,870.06
2022-04-27,P007,reorder,78,2022-05-04,1790.93,,
2022-05-04,P007,delivery,78,,0.0,,
2022-04-27,P007,inventory,0,,0.0,True,478.67
2022-04-27,P008,inventory,43,,2.22,False,0.0
2022-04-27,P009,inventory,35,,0.27,False,0.0
2022-04-27,P010,reorder,130,2022-04-30,2709.8,,
2022-04-30,P010,delivery,130,,0.0,,
2022-04-27,P010,inventory,6,,0.07,False,0.0
2022-04-28,P001,inventory,213,,9.03,False,0.0
2022-04-28,P002,inventory,91,,1.68,False,0.0
2022-04-28,P003,inventory,38,,0.85,False,0.0
2022-04-28,P004,inventory,215,,1.27,False,0.0
2022-04-28,P005,reorder,142,2022-04-30,1147.86,,
2022-04-30,P005,delivery,142,,0.0,,
2022-04-28,P005,inventory,6,,0.05,False,0.0
2022-04-28,P006,reorder,105,2022-04-29,3088.44,,
2022-04-29,P006,delivery,105,,0.0,,
2022-04-28,P006,inventory,0,,0.0,True,1211.25
2022-04-28,P007,reorder,97,2022-05-02,2222.51,,
2022-05-02,P007,delivery,97,,0.0,,
2022-04-28,P007,inventory,0,,0.0,True,497.08
2022-04-28,P008,inventory,133,,6.87,False,0.0
2022-04-28,P009,inventory,79,,0.61,False,0.0
2022-04-28,P010,reorder,113,2022-05-03,2358.16,,
2022-05-03,P010,delivery,113,,0.0,,
2022-04-28,P010,inventory,0,,0.0,True,519.44
2022-04-29,P001,inventory,176,,7.46,False,0.0
2022-04-29,P002,inventory,47,,0.87,False,0.0
2022-04-29,P003,inventory,92,,2.05,False,0.0
2022-04-29,P004,inventory,176,,1.04,False,0.0
2022-04-29,P005,reorder,112,2022-05-02,908.67,,
2022-05-02,P005,delivery,112,,0.0,,
2022-04-29,P005,inventory,0,,0.0,True,290.15
2022-04-29,P006,reorder,143,2022-05-05,4194.47,,
2022-05-05,P006,delivery,143,,0.0,,
2022-04-29,P006,inventory,0,,0.0,True,1211.25
2022-04-29,P007,reorder,73,2022-05-04,1677.35,,
2022-05-04,P007,delivery,73,,0.0,,
2022-04-29,P007,inventory,6,,0.07,False,0.0
2022-04-29,P008,inventory,336,,17.37,False,0.0
2022-04-29,P009,reorder,70,2022-05-04,545.09,,
2022-05-04,P009,delivery,70,,0.0,,
2022-04-29,P009,inventory,32,,0.25,False,0.0
2022-04-29,P010,reorder,72,2022-05-05,1510.07,,
2022-05-05,P010,delivery,72,,0.0,,
2022-04-29,P010,inventory,0,,0.0,True,634.87
2022-04-30,P001,inventory,105,,4.45,False,0.0
2022-04-30,P002,reorder,137,2022-05-04,3927.99,,
2022-05-04,P002,delivery,137,,0.0,,
2022-04-30,P002,inventory,0,,0.0,True,353.9
2022-04-30,P003,inventory,30,,0.67,False,0.0
2022-04-30,P004,inventory,131,,0.77,False,0.0
2022-04-30,P005,reorder,59,2022-05-01,486.1,,
2022-05-01,P005,delivery,59,,0.0,,
2022-04-30,P005,inventory,0,,0.0,True,478.75
2022-04-30,P006,inventory,284,,5.58,False,0.0
2022-04-30,P007,reorder,108,2022-05-04,2472.38,,
2022-05-04,P007,delivery,108,,0.0,,
2022-04-30,P007,inventory,0,,0.0,True,349.8
2022-04-30,P008,inventory,372,,19.23,False,0.0
2022-04-30,P009,reorder,101,2022-05-02,779.67,,
2022-05-02,P009,delivery,101,,0.0,,
2022-04-30,P009,inventory,0,,0.0,True,88.95
2022-04-30,P010,inventory,149,,1.73,False,0.0
2022-05-01,P001,inventory,55,,2.33,False,0.0
2022-05-01,P002,reorder,143,2022-05-07,4098.68,,
2022-05-07,P002,delivery,143,,0.0,,
2022-05-01,P002,inventory,0,,0.0,True,861.66
2022-05-01,P003,inventory,289,,6.44,False,0.0
2022-05-01,P004,reorder,62,2022-05-02,409.18,,
2022-05-02,P004,delivery,62,,0.0,,
2022-05-01,P004,inventory,88,,0.52,False,0.0
2022-05-01,P005,inventory,73,,0.58,False,0.0
2022-05-01,P006,reorder,51,2022-05-06,1516.72,,
2022-05-06,P006,delivery,51,,0.0,,
2022-05-01,P006,inventory,240,,4.72,False,0.0
2022-05-01,P007,reorder,147,2022-05-06,3358.26,,
2022-05-06,P007,delivery,147,,0.0,,
2022-05-01,P007,inventory,0,,0.0,True,405.03
2022-05-01,P008,inventory,315,,16.28,False,0.0
2022-05-01,P009,reorder,55,2022-05-03,431.59,,
2022-05-03,P009,delivery,55,,0.0,,
2022-05-01,P009,inventory,0,,0.0,True,308.36
2022-05-01,P010,inventory,229,,2.65,False,0.0
2022-05-02,P001,reorder,148,2022-05-07,8443.96,,
2022-05-07,P001,delivery,148,,0.0,,
2022-05-02,P001,inventory,19,,0.81,False,0.0
2022-05-02,P002,reorder,60,2022-05-10,1737.49,,
2022-05-10,P002,delivery,60,,0.0,,
2022-05-02,P002,inventory,0,,0.0,True,815.5
2022-05-02,P003,inventory,225,,5.02,False,0.0
2022-05-02,P004,inventory,42,,0.25,False,0.0
2022-05-02,P005,inventory,85,,0.68,False,0.0
2022-05-02,P006,inventory,282,,5.54,False,0.0
2022-05-02,P007,reorder,63,2022-05-05,1450.2,,
2022-05-05,P007,delivery,63,,0.0,,
2022-05-02,P007,inventory,94,,1.14,False,0.0
2022-05-02,P008,inventory,255,,13.18,False,0.0
2022-05-02,P009,reorder,93,2022-05-04,719.14,,
2022-05-04,P009,delivery,93,,0.0,,
2022-05-02,P009,inventory,0,,0.0,True,266.85
2022-05-02,P010,inventory,169,,1.96,False,0.0
2022-05-03,P001,reorder,60,2022-05-09,3454.36,,
2022-05-09,P001,delivery,60,,0.0,,
2022-05-03,P001,inventory,0,,0.0,True,1109.48
2022-05-03,P002,reorder,75,2022-05-09,2164.21,,
2022-05-09,P002,delivery,75,,0.0,,
2022-05-03,P002,inventory,0,,0.0,True,877.05
2022-05-03,P003,inventory,164,,3.66,False,0.0
2022-05-03,P004,inventory,61,,0.36,False,0.0
2022-05-03,P005,inventory,160,,1.27,False,0.0
2022-05-03,P006,inventory,238,,4.68,False,0.0
2022-05-03,P007,inventory,143,,1.73,False,0.0
2022-05-03,P008,inventory,217,,11.22,False,0.0
2022-05-03,P009,inventory,53,,0.41,False,0.0
2022-05-03,P010,inventory,108,,1.25,False,0.0
2022-05-04,P001,reorder,84,2022-05-11,4815.16,,
2022-05-11,P001,delivery,84,,0.0,,
2022-05-04,P001,inventory,0,,0.0,True,2295.48
2022-05-04,P002,reorder,130,2022-05-11,3728.85,,
2022-05-11,P002,delivery,130,,0.0,,
2022-05-04,P002,inventory,0,,0.0,True,784.73
2022-05-04,P003,inventory,100,,2.23,False,0.0
2022-05-04,P004,reorder,52,2022-05-06,345.41,,
2022-05-06,P004,delivery,52,,0.0,,
2022-05-04,P004,inventory,16,,0.09,False,0.0
2022-05-04,P005,inventory,113,,0.9,False,0.0
2022-05-04,P006,inventory,431,,8.47,False,0.0
2022-05-04,P007,inventory,84,,1.02,False,0.0
2022-05-04,P008,inventory,174,,8.99,False,0.0
2022-05-04,P009,inventory,64,,0.49,False,0.0
2022-05-04,P010,inventory,165,,1.91,False,0.0
2022-05-05,P001,reorder,78,2022-05-11,4474.96,,
2022-05-11,P001,delivery,78,,0.0,,
2022-05-05,P001,inventory,0,,0.0,True,1759.87
2022-05-05,P002,reorder,104,2022-05-10,2989.2,,
2022-05-10,P002,delivery,104,,0.0,,
2022-05-05,P002,inventory,84,,1.55,False,0.0
2022-05-05,P003,inventory,30,,0.67,False,0.0
2022-05-05,P004,reorder,95,2022-05-07,619.62,,
2022-05-07,P004,delivery,95,,0.0,,
2022-05-05,P004,inventory,0,,0.0,True,230.16
2022-05-05,P005,inventory,66,,0.53,False,0.0
2022-05-05,P006,inventory,393,,7.73,False,0.0
2022-05-05,P007,inventory,291,,3.53,False,0.0
2022-05-05,P008,inventory,134,,6.93,False,0.0
2022-05-05,P009,inventory,174,,1.34,False,0.0
2022-05-05,P010,inventory,92,,1.07,False,0.0
2022-05-06,P001,reorder,64,2022-05-14,3681.16,,
2022-05-14,P001,delivery,64,,0.0,,
2022-05-06,P001,inventory,0,,0.0,True,2104.19
2022-05-06,P002,inventory,30,,0.55,False,0.0
2022-05-06,P003,reorder,64,2022-05-10,2016.61,,
2022-05-10,P003,delivery,64,,0.0,,
2022-05-06,P003,inventory,0,,0.0,True,414.99
2022-05-06,P004,reorder,78,2022-05-09,511.21,,
2022-05-09,P004,delivery,78,,0.0,,
2022-05-06,P004,inventory,0,,0.0,True,345.24
2022-05-06,P005,reorder,63,2022-05-09,517.99,,
2022-05-09,P005,delivery,63,,0.0,,
2022-05-06,P005,inventory,9,,0.07,False,0.0
2022-05-06,P006,inventory,497,,9.77,False,0.0
2022-05-06,P007,inventory,307,,3.72,False,0.0
2022-05-06,P008,inventory,111,,5.74,False,0.0
2022-05-06,P009,inventory,135,,1.04,False,0.0
2022-05-06,P010,inventory,94,,1.09,False,0.0
2022-05-07,P001,reorder,60,2022-05-12,3454.36,,
2022-05-12,P001,delivery,60,,0.0,,
2022-05-07,P001,inventory,0,,0.0,True,2218.96
2022-05-07,P002,reorder,55,2022-05-14,1595.25,,
2022-05-14,P002,delivery,55,,0.0,,
2022-05-07,P002,inventory,0,,0.0,True,369.28
2022-05-07,P003,reorder,127,2022-05-11,3975.09,,
2022-05-11,P003,delivery,127,,0.0,,
2022-05-07,P003,inventory,0,,0.0,True,1301.57
2022-05-07,P004,reorder,69,2022-05-10,453.82,,
2022-05-10,P004,delivery,69,,0.0,,
2022-05-07,P004,inventory,0,,0.0,False,0.0
2022-05-07,P005,reorder,72,2022-05-10,589.75,,
2022-05-10,P005,delivery,72,,0.0,,
2022-05-07,P005,inventory,0,,0.0,True,304.66
2022-05-07,P006,inventory,498,,9.79,False,0.0
2022-05-07,P007,inventory,414,,5.02,False,0.0
2022-05-07,P008,inventory,64,,3.31,False,0.0
2022-05-07,P009,inventory,43,,0.33,False,0.0
2022-05-07,P010,reorder,135,2022-05-11,2813.23,,
2022-05-11,P010,delivery,135,,0.0,,
2022-05-07,P010,inventory,22,,0.25,False,0.0
2022-05-08,P001,inventory,83,,3.52,False,0.0
2022-05-08,P002,inventory,73,,1.34,False,0.0
2022-05-08,P003,reorder,86,2022-05-15,2700.52,,
2022-05-15,P003,delivery,86,,0.0,,
2022-05-08,P003,inventory,0,,0.0,True,1018.62
2022-05-08,P004,inventory,73,,0.43,False,0.0
2022-05-08,P005,reorder,63,2022-05-11,517.99,,
2022-05-11,P005,delivery,63,,0.0,,
2022-05-08,P005,inventory,0,,0.0,True,261.14
2022-05-08,P006,inventory,460,,9.04,False,0.0
2022-05-08,P007,inventory,355,,4.3,False,0.0
2022-05-08,P008,reorder,97,2022-05-17,6511.39,,
2022-05-17,P008,delivery,97,,0.0,,
2022-05-08,P008,inventory,28,,1.45,False,0.0
2022-05-08,P009,reorder,83,2022-05-11,643.47,,
2022-05-11,P009,delivery,83,,0.0,,
2022-05-08,P009,inventory,0,,0.0,True,88.95
2022-05-08,P010,reorder,141,2022-05-13,2937.34,,
2022-05-13,P010,delivery,141,,0.0,,
2022-05-08,P010,inventory,0,,0.0,True,288.58
2022-05-09,P001,reorder,59,2022-05-13,3397.66,,
2022-05-13,P001,delivery,59,,0.0,,
2022-05-09,P001,inventory,29,,1.23,False,0.0
2022-05-09,P002,inventory,37,,0.68,False,0.0
2022-05-09,P003,reorder,69,2022-05-19,2172.04,,
2022-05-19,P003,delivery,69,,0.0,,
2022-05-09,P003,inventory,0,,0.0,True,1678.84
2022-05-09,P004,reorder,149,2022-05-10,963.98,,
2022-05-10,P004,delivery,149,,0.0,,
2022-05-09,P004,inventory,28,,0.16,False,0.0
2022-05-09,P005,reorder,133,2022-05-12,1076.1,,
2022-05-12,P005,delivery,133,,0.0,,
2022-05-09,P005,inventory,0,,0.0,True,413.47
2022-05-09,P006,inventory,414,,8.14,False,0.0
2022-05-09,P007,inventory,310,,3.76,False,0.0
2022-05-09,P008,reorder,107,2022-05-16,7177.86,,
2022-05-16,P008,delivery,107,,0.0,,
2022-05-09,P008,inventory,0,,0.0,True,457.07
2022-05-09,P009,reorder,142,2022-05-10,1089.92,,
2022-05-10,P009,delivery,142,,0.0,,
2022-05-09,P009,inventory,0,,0.0,True,349.87
2022-05-09,P010,reorder,150,2022-05-13,3123.5,,
2022-05-13,P010,delivery,150,,0.0,,
2022-05-09,P010,inventory,0,,0.0,True,577.15
2022-05-10,P001,inventory,46,,1.95,False,0.0
2022-05-10,P002,inventory,64,,1.18,False,0.0
2022-05-10,P003,reorder,64,2022-05-15,2016.61,,
2022-05-15,P003,delivery,64,,0.0,,
2022-05-10,P003,inventory,0,,0.0,True,1282.71
2022-05-10,P004,inventory,47,,0.28,False,0.0
2022-05-10,P005,reorder,143,2022-05-14,1155.83,,
2022-05-14,P005,delivery,143,,0.0,,
2022-05-10,P005,inventory,20,,0.16,False,0.0
2022-05-10,P006,inventory,361,,7.1,False,0.0
2022-05-10,P007,inventory,261,,3.16,False,0.0
2022-05-10,P008,reorder,66,2022-05-15,4445.33,,
2022-05-15,P008,delivery,66,,0.0,,
2022-05-10,P008,inventory,0,,0.0,True,1828.3
2022-05-10,P009,reorder,73,2022-05-12,567.8,,
2022-05-12,P009,delivery,73,,0.0,,
2022-05-10,P009,inventory,0,,0.0,True,260.92
2022-05-10,P010,reorder,148,2022-05-12,3082.13,,
2022-05-12,P010,delivery,148,,0.0,,
2022-05-10,P010,inventory,0,,0.0,True,500.2
2022-05-11,P001,reorder,99,2022-05-21,5665.66,,
2022-05-21,P001,delivery,99,,0.0,,
2022-05-11,P001,inventory,2,,0.08,False,0.0
2022-05-11,P002,inventory,177,,3.26,False,0.0
2022-05-11,P003,reorder,113,2022-05-14,3539.87,,
2022-05-14,P003,delivery,113,,0.0,,
2022-05-11,P003,inventory,13,,0.29,False,0.0
2022-05-11,P004,inventory,224,,1.32,False,0.0
2022-05-11,P005,inventory,46,,0.37,False,0.0
2022-05-11,P006,inventory,316,,6.21,False,0.0
2022-05-11,P007,inventory,216,,2.62,False,0.0
2022-05-11,P008,reorder,92,2022-05-18,6178.15,,
2022-05-18,P008,delivery,92,,0.0,,
2022-05-11,P008,inventory,0,,0.0,True,1726.73
2022-05-11,P009,inventory,99,,0.76,False,0.0
2022-05-11,P010,reorder,133,2022-05-15,2771.86,,
2022-05-15,P010,delivery,133,,0.0,,
2022-05-11,P010,inventory,0,,0.0,True,327.05
2022-05-12,P001,inventory,108,,4.58,False,0.0
2022-05-12,P002,inventory,256,,4.71,False,0.0
2022-05-12,P003,inventory,74,,1.65,False,0.0
2022-05-12,P004,inventory,180,,1.06,False,0.0
2022-05-12,P005,inventory,64,,0.51,False,0.0
2022-05-12,P006,inventory,267,,5.25,False,0.0
2022-05-12,P007,inventory,169,,2.05,False,0.0
2022-05-12,P008,reorder,60,2022-05-18,4045.45,,
2022-05-18,P008,delivery,60,,0.0,,
2022-05-12,P008,inventory,0,,0.0,True,2285.37
2022-05-12,P009,inventory,122,,0.94,False,0.0
2022-05-12,P010,inventory,60,,0.7,False,0.0
2022-05-13,P001,inventory,129,,5.47,False,0.0
2022-05-13,P002,inventory,201,,3.7,False,0.0
2022-05-13,P003,reorder,145,2022-05-20,4534.65,,
2022-05-20,P003,delivery,145,,0.0,,
2022-05-13,P003,inventory,23,,0.51,False,0.0
2022-05-13,P004,inventory,121,,0.71,False,0.0
2022-05-13,P005,inventory,152,,1.21,False,0.0
2022-05-13,P006,inventory,229,,4.5,False,0.0
2022-05-13,P007,inventory,127,,1.54,False,0.0
2022-05-13,P008,reorder,52,2022-05-23,3512.27,,
2022-05-23,P008,delivery,52,,0.0,,
2022-05-13,P008,inventory,0,,0.0,True,2183.8
2022-05-13,P009,inventory,154,,1.18,False,0.0
2022-05-13,P010,inventory,152,,1.76,False,0.0
2022-05-14,P001,inventory,126,,5.34,False,0.0
2022-05-14,P002,inventory,146,,2.69,False,0.0
2022-05-14,P003,reorder,94,2022-05-20,2949.22,,
2022-05-20,P003,delivery,94,,0.0,,
2022-05-14,P003,inventory,0,,0.0,True,754.53
2022-05-14,P004,inventory,78,,0.46,False,0.0
2022-05-14,P005,inventory,91,,0.72,False,0.0
2022-05-14,P006,inventory,197,,3.87,False,0.0
2022-05-14,P007,inventory,78,,0.95,False,0.0
2022-05-14,P008,reorder,108,2022-05-22,7244.5,,
2022-05-22,P008,delivery,108,,0.0,,
2022-05-14,P008,inventory,0,,0.0,True,2234.59
2022-05-14,P009,inventory,86,,0.66,False,0.0
2022-05-14,P010,inventory,391,,4.53,False,0.0
2022-05-15,P001,inventory,134,,5.68,False,0.0
2022-05-15,P002,inventory,154,,2.84,False,0.0
2022-05-15,P003,inventory,60,,1.34,False,0.0
2022-05-15,P004,inventory,39,,0.23,False,0.0
2022-05-15,P005,inventory,177,,1.41,False,0.0
2022-05-15,P006,inventory,151,,2.97,False,0.0
2022-05-15,P007,inventory,40,,0.48,False,0.0
2022-05-15,P008,reorder,140,2022-05-22,9377.21,,
2022-05-22,P008,delivery,140,,0.0,,
2022-05-15,P008,inventory,0,,0.0,True,2386.95
2022-05-15,P009,reorder,68,2022-05-19,529.96,,
2022-05-19,P009,delivery,68,,0.0,,
2022-05-15,P009,inventory,24,,0.18,False,0.0
2022-05-15,P010,inventory,320,,3.71,False,0.0
2022-05-16,P001,reorder,104,2022-05-22,5949.16,,
2022-05-22,P001,delivery,104,,0.0,,
2022-05-16,P001,inventory,83,,3.52,False,0.0
2022-05-16,P002,inventory,117,,2.15,False,0.0
2022-05-16,P003,inventory,136,,3.03,False,0.0
2022-05-16,P004,reorder,134,2022-05-20,868.32,,
2022-05-20,P004,delivery,134,,0.0,,
2022-05-16,P004,inventory,2,,0.01,False,0.0
2022-05-16,P005,inventory,141,,1.12,False,0.0
2022-05-16,P006,inventory,102,,2.01,False,0.0
2022-05-16,P007,reorder,126,2022-05-22,2881.25,,
2022-05-22,P007,delivery,126,,0.0,,
2022-05-16,P007,inventory,0,,0.0,True,36.82
2022-05-16,P008,inventory,35,,1.81,False,0.0
2022-05-16,P009,reorder,53,2022-05-20,416.46,,
2022-05-20,P009,delivery,53,,0.0,,
2022-05-16,P009,inventory,0,,0.0,True,189.76
2022-05-16,P010,inventory,390,,4.52,False,0.0
2022-05-17,P001,reorder,68,2022-05-22,3907.96,,
2022-05-22,P001,delivery,68,,0.0,,
2022-05-17,P001,inventory,26,,1.1,False,0.0
2022-05-17,P002,inventory,64,,1.18,False,0.0
2022-05-17,P003,inventory,78,,1.74,False,0.0
2022-05-17,P004,reorder,122,2022-05-19,791.8,,
2022-05-19,P004,delivery,122,,0.0,,
2022-05-17,P004,inventory,0,,0.0,True,189.88
2022-05-17,P005,inventory,100,,0.8,False,0.0
2022-05-17,P006,inventory,53,,1.04,False,0.0
2022-05-17,P007,reorder,147,2022-05-22,3358.26,,
2022-05-22,P007,delivery,147,,0.0,,
2022-05-17,P007,inventory,0,,0.0,True,395.82
2022-05-17,P008,inventory,92,,4.75,False,0.0
2022-05-17,P009,reorder,145,2022-05-18,1112.62,,
2022-05-18,P009,delivery,145,,0.0,,
2022-05-17,P009,inventory,0,,0.0,True,343.94
2022-05-17,P010,inventory,324,,3.75,False,0.0
2022-05-18,P001,reorder,117,2022-05-28,6686.26,,
2022-05-28,P001,delivery,117,,0.0,,
2022-05-18,P001,inventory,0,,0.0,True,573.87
2022-05-18,P002,reorder,139,2022-05-23,3984.88,,
2022-05-23,P002,delivery,139,,0.0,,
2022-05-18,P002,inventory,25,,0.46,False,0.0
2022-05-18,P003,reorder,88,2022-05-24,2762.69,,
2022-05-24,P003,delivery,88,,0.0,,
2022-05-18,P003,inventory,9,,0.2,False,0.0
2022-05-18,P004,reorder,110,2022-05-20,715.28,,
2022-05-20,P004,delivery,110,,0.0,,
2022-05-18,P004,inventory,0,,0.0,True,235.92
2022-05-18,P005,inventory,47,,0.37,False,0.0
2022-05-18,P006,reorder,93,2022-05-21,2739.17,,
2022-05-21,P006,delivery,93,,0.0,,
2022-05-18,P006,inventory,9,,0.18,False,0.0
2022-05-18,P007,reorder,106,2022-05-22,2426.95,,
2022-05-22,P007,delivery,106,,0.0,,
2022-05-18,P007,inventory,0,,0.0,True,386.62
2022-05-18,P008,inventory,122,,6.31,False,0.0
2022-05-18,P009,reorder,138,2022-05-21,1059.65,,
2022-05-21,P009,delivery,138,,0.0,,
2022-05-18,P009,inventory,0,,0.0,True,154.18
2022-05-18,P010,reorder,64,2022-05-23,1344.59,,
2022-05-23,P010,delivery,64,,0.0,,
2022-05-18,P010,inventory,264,,3.06,False,0.0
